domain;problem;time_without_assistance;minimum_time_can_be_obtained;LTRA;BOTAV2;BOTAV2-psi
;teleport-assistance6_problem_144;0.13506197929382324;0.18080663681030273;0.5674498081207275;0.6574316024780273;0.30643677711486816
;teleport-assistance6_problem_145;0.13970088958740234;0.20243096351623535;0.3338918685913086;0.2654867172241211;0.25903987884521484
;teleport-assistance6_problem_146;0.1049203872680664;0.1928119659423828;0.286466121673584;0.6963369846343994;0.6960709095001221
;teleport-assistance6_problem_147;0.10354208946228027;0.21410465240478516;0.5198686122894287;0.7164046764373779;0.8646528720855713
;teleport-assistance6_problem_148;0.1432485580444336;0.30542969703674316;0.6323058605194092;0.5608336925506592;0.4159846305847168
;teleport-assistance6_problem_149;0.08858299255371094;0.1271193027496338;0.4934811592102051;0.5505948066711426;0.24610495567321777
;teleport-assistance6_problem_14;0.08986854553222656;0.14702820777893066;0.2580709457397461;0.3484342098236084;0.33787035942077637
;teleport-assistance6_problem_150;0.1331617832183838;0.22887086868286133;0.3282630443572998;0.3378872871398926;0.31284260749816895
;teleport-assistance6_problem_151;0.13778471946716309;0.44472408294677734;0.640202522277832;1.0133001804351807;1.042069911956787
;teleport-assistance6_problem_152;0.14165329933166504;0.24889779090881348;0.6670558452606201;0.9112429618835449;1.0029842853546143
;teleport-assistance6_problem_153;0.13577985763549805;0.198333740234375;0.6330230236053467;0.7892625331878662;0.3490891456604004
;teleport-assistance6_problem_154;0.12195777893066406;0.20198297500610352;0.3362736701965332;0.4922311305999756;0.3335988521575928
;teleport-assistance6_problem_155;0.16270899772644043;0.2600996494293213;0.7263486385345459;0.8764753341674805;0.42879319190979004
;teleport-assistance6_problem_156;0.1265544891357422;0.23219561576843262;0.3777484893798828;0.2371230125427246;0.26016950607299805
;teleport-assistance6_problem_157;0.07917618751525879;0.17882943153381348;0.42816996574401855;0.7193074226379395;0.6101841926574707
;teleport-assistance6_problem_158;0.09531617164611816;0.19541573524475098;0.3138129711151123;0.28523778915405273;0.3391585350036621
;teleport-assistance6_problem_159;0.08559966087341309;0.16873836517333984;0.25176000595092773;0.4035632610321045;0.23329448699951172
;teleport-assistance6_problem_15;0.09714555740356445;0.17123770713806152;0.4571094512939453;0.6732258796691895;0.2693946361541748
;teleport-assistance6_problem_160;0.09571695327758789;0.15827536582946777;0.44982433319091797;0.23168087005615234;0.26824164390563965
;teleport-assistance6_problem_161;0.08667540550231934;0.23702001571655273;0.4605281352996826;0.4548525810241699;0.23055052757263184
;teleport-assistance6_problem_162;0.0919961929321289;0.21764183044433594;0.4800868034362793;0.5838267803192139;0.6523659229278564
;teleport-assistance6_problem_163;0.09983134269714355;0.3314335346221924;0.49201107025146484;0.5420048236846924;0.3534877300262451
;teleport-assistance6_problem_164;0.11382079124450684;0.1690676212310791;0.5562288761138916;0.7976131439208984;0.8154449462890625
;teleport-assistance6_problem_165;0.09553742408752441;0.12334728240966797;0.23479199409484863;0.46836042404174805;0.22221612930297852
;teleport-assistance6_problem_166;0.09157156944274902;0.19497895240783691;0.4892449378967285;0.6960835456848145;0.9252393245697021
;teleport-assistance6_problem_167;0.11144137382507324;0.1877307891845703;0.46358323097229004;0.2849771976470947;0.2982947826385498
;teleport-assistance6_problem_168;0.08276891708374023;0.3703267574310303;0.9783961772918701;1.3530516624450684;1.2943286895751953
;teleport-assistance6_problem_169;0.13934087753295898;0.19569826126098633;0.38394689559936523;0.48467159271240234;0.3702387809753418
;teleport-assistance6_problem_16;0.1356661319732666;0.24245500564575195;0.35070085525512695;0.5511360168457031;0.35787105560302734
;teleport-assistance6_problem_170;0.12327861785888672;0.28963708877563477;0.3980715274810791;0.41179728507995605;0.3446037769317627
;teleport-assistance6_problem_171;0.12286043167114258;0.2134840488433838;0.6277725696563721;0.5354743003845215;0.3488290309906006
;teleport-assistance6_problem_172;0.12026119232177734;0.1930840015411377;0.31112003326416016;0.3701763153076172;0.3265547752380371
;teleport-assistance6_problem_173;0.11265897750854492;0.19813823699951172;0.3067281246185303;0.4833335876464844;0.32949399948120117
;teleport-assistance6_problem_174;0.1362464427947998;0.36115312576293945;0.4713103771209717;0.7069582939147949;0.37943577766418457
;teleport-assistance6_problem_175;0.13106846809387207;0.23752355575561523;0.5584509372711182;0.24339556694030762;0.23444128036499023
;teleport-assistance6_problem_176;0.07761263847351074;0.1875133514404297;0.4155006408691406;0.39381957054138184;0.22051501274108887
;teleport-assistance6_problem_177;0.09694051742553711;0.18309497833251953;0.3154609203338623;0.5898692607879639;0.6252858638763428
;teleport-assistance6_problem_178;0.08356761932373047;0.23724031448364258;0.2192695140838623;0.3528728485107422;0.2576484680175781
;teleport-assistance6_problem_179;0.0900869369506836;0.13387703895568848;0.25002169609069824;0.22167515754699707;0.21825408935546875
;teleport-assistance6_problem_17;0.08898472785949707;0.1684260368347168;0.2895512580871582;0.2479250431060791;0.22155356407165527
;teleport-assistance6_problem_180;0.08937644958496094;0.15507006645202637;0.30616021156311035;0.6100146770477295;0.658860445022583
;teleport-assistance6_problem_181;0.08339953422546387;0.3290572166442871;0.5253000259399414;0.9892621040344238;0.6365342140197754
;teleport-assistance6_problem_182;0.08095002174377441;0.13532519340515137;0.3191208839416504;0.5797524452209473;0.5059576034545898
;teleport-assistance6_problem_183;0.12152433395385742;0.19221854209899902;0.5246195793151855;0.4282197952270508;0.4312729835510254
;teleport-assistance6_problem_184;0.0989077091217041;0.16775202751159668;0.48877859115600586;0.44336485862731934;0.2751286029815674
;teleport-assistance6_problem_185;0.09221196174621582;0.17213940620422363;0.4772181510925293;0.6697976589202881;0.49301648139953613
;teleport-assistance6_problem_186;0.0956270694732666;0.2070481777191162;0.4095580577850342;1.1972618103027344;1.1460590362548828
;teleport-assistance6_problem_187;0.12512707710266113;0.18847298622131348;0.3412461280822754;0.6861987113952637;0.72434401512146
;teleport-assistance6_problem_188;0.15463471412658691;0.42790818214416504;0.6214723587036133;0.5656478404998779;0.38742661476135254
;teleport-assistance6_problem_189;0.14738821983337402;0.23098444938659668;0.3314070701599121;0.7659485340118408;0.35968446731567383
;teleport-assistance6_problem_18;0.13657712936401367;0.6885464191436768;0.800952672958374;1.041104793548584;0.7790853977203369
;teleport-assistance6_problem_190;0.12636661529541016;0.5202326774597168;0.9632387161254883;1.299940824508667;1.2024567127227783
;teleport-assistance6_problem_191;0.13074588775634766;0.22067475318908691;0.5233786106109619;0.2895495891571045;0.2524392604827881
;teleport-assistance6_problem_192;0.0911550521850586;0.13790535926818848;0.29549169540405273;0.8036417961120605;0.834874153137207
;teleport-assistance6_problem_193;0.08491063117980957;0.3120758533477783;2.2557265758514404;0.40543103218078613;0.21140527725219727
;teleport-assistance6_problem_194;0.08289670944213867;0.18183231353759766;0.27399277687072754;0.2528541088104248;0.2510390281677246
;teleport-assistance6_problem_195;0.08556127548217773;0.15250635147094727;0.452099084854126;0.21653461456298828;0.2260584831237793
;teleport-assistance6_problem_196;0.09854626655578613;0.24701285362243652;0.7294759750366211;0.8008277416229248;0.6444230079650879
;teleport-assistance6_problem_197;0.08028912544250488;0.14385557174682617;0.48549652099609375;0.2629268169403076;0.3209376335144043
;teleport-assistance6_problem_198;0.10663104057312012;0.17783474922180176;0.32373857498168945;0.27895307540893555;0.25217103958129883
;teleport-assistance6_problem_199;0.09949731826782227;0.2213609218597412;0.4758009910583496;0.4548609256744385;0.3995683193206787
;teleport-assistance6_problem_19;0.1069648265838623;0.4688451290130615;1.2461941242218018;1.2903974056243896;1.782332181930542
;teleport-assistance6_problem_1;0.12072014808654785;0.2276439666748047;0.7041289806365967;0.8475849628448486;0.8905696868896484
;teleport-assistance6_problem_20;0.11496973037719727;0.19519567489624023;0.4113121032714844;0.33356308937072754;0.30614256858825684
;teleport-assistance6_problem_21;0.12325525283813477;0.27259349822998047;0.6675379276275635;0.35155606269836426;0.3103015422821045
;teleport-assistance6_problem_22;0.15033841133117676;0.4841327667236328;0.7806046009063721;0.8849682807922363;0.777440071105957
;teleport-assistance6_problem_23;0.09287571907043457;0.15987777709960938;0.2399134635925293;0.2604038715362549;0.25817322731018066
;teleport-assistance6_problem_24;0.09335494041442871;0.14136052131652832;0.4399111270904541;0.2450556755065918;0.24843692779541016
;teleport-assistance6_problem_25;0.11188578605651855;0.24088215827941895;0.23431038856506348;0.5667645931243896;0.2513694763183594
;teleport-assistance6_problem_26;0.07646989822387695;0.19309020042419434;0.40999484062194824;0.3093605041503906;0.23038482666015625
;teleport-assistance6_problem_27;0.09040451049804688;0.12394356727600098;0.43320631980895996;0.5716633796691895;0.6408720016479492
;teleport-assistance6_problem_28;0.09401631355285645;0.13302874565124512;0.4677441120147705;0.27911829948425293;0.28670191764831543
;teleport-assistance6_problem_29;0.0916903018951416;0.17069244384765625;0.5066704750061035;0.38755273818969727;0.39566850662231445
;teleport-assistance6_problem_2;0.08543062210083008;0.13954973220825195;0.2224118709564209;0.23475122451782227;0.23721528053283691
;teleport-assistance6_problem_30;0.11030364036560059;0.15388703346252441;0.24764227867126465;0.3426675796508789;0.23370623588562012
;teleport-assistance6_problem_31;0.08724427223205566;0.16386151313781738;0.28565263748168945;0.2433164119720459;0.22121524810791016
;teleport-assistance6_problem_32;0.09693193435668945;0.5004932880401611;0.5051982402801514;1.0219054222106934;1.2052462100982666
;teleport-assistance6_problem_33;0.0921630859375;0.15857362747192383;0.2938094139099121;0.39502859115600586;0.2976665496826172
;teleport-assistance6_problem_34;0.10771918296813965;0.19183039665222168;0.6534655094146729;0.36270999908447266;0.3380870819091797
;teleport-assistance6_problem_35;0.12798166275024414;0.6419813632965088;0.3818337917327881;1.3171718120574951;0.9446589946746826
;teleport-assistance6_problem_36;0.1242830753326416;0.24278855323791504;0.6457326412200928;0.5555429458618164;0.5503637790679932
;teleport-assistance6_problem_37;0.13546538352966309;0.21445155143737793;0.6410019397735596;0.6991503238677979;0.728971004486084
;teleport-assistance6_problem_38;0.11578750610351562;0.3594639301300049;0.3287520408630371;0.5326259136199951;0.3566403388977051
;teleport-assistance6_problem_39;0.12288117408752441;0.517047643661499;0.6187684535980225;0.9705386161804199;0.5050287246704102
;teleport-assistance6_problem_3;0.12885308265686035;0.20659804344177246;0.7519457340240479;0.35332369804382324;0.3314201831817627
;teleport-assistance6_problem_40;0.08452105522155762;0.13888239860534668;0.22261929512023926;0.36063075065612793;0.346649169921875
;teleport-assistance6_problem_41;0.08391761779785156;0.14112424850463867;0.23399138450622559;0.26935553550720215;0.25103020668029785
;teleport-assistance6_problem_42;0.09457540512084961;0.20930767059326172;0.22504258155822754;0.30380797386169434;0.2500894069671631
;teleport-assistance6_problem_43;0.09277153015136719;0.16275835037231445;0.5006844997406006;0.5185384750366211;0.2509448528289795
;teleport-assistance6_problem_44;0.10804128646850586;0.3061833381652832;0.23541831970214844;0.5401632785797119;0.2585163116455078
;teleport-assistance6_problem_45;0.09315180778503418;0.41269803047180176;0.5292541980743408;0.47675538063049316;0.47184324264526367
;teleport-assistance6_problem_46;0.09076380729675293;0.21757149696350098;0.45444202423095703;0.30221128463745117;0.23004651069641113
;teleport-assistance6_problem_47;0.10079336166381836;0.3876638412475586;0.5182759761810303;0.4965097904205322;0.25739336013793945
;teleport-assistance6_problem_48;0.09293007850646973;0.2056589126586914;0.2452692985534668;0.31357550621032715;0.23262858390808105
;teleport-assistance6_problem_49;0.09291911125183105;0.15548038482666016;0.4636268615722656;0.9551091194152832;0.937490701675415
;teleport-assistance6_problem_4;0.11190271377563477;0.264523983001709;0.5295383930206299;1.1576578617095947;1.2250213623046875
;teleport-assistance6_problem_50;0.13252472877502441;0.18668842315673828;0.34952712059020996;1.0180938243865967;1.0868256092071533
;teleport-assistance6_problem_51;0.14066267013549805;0.38967108726501465;0.7849569320678711;1.3634166717529297;1.4481890201568604
;teleport-assistance6_problem_52;0.1363387107849121;0.5822358131408691;0.3686842918395996;0.7183287143707275;0.4808666706085205
;teleport-assistance6_problem_53;0.1336054801940918;0.387509822845459;0.7070767879486084;0.5504510402679443;0.6179916858673096
;teleport-assistance6_problem_54;0.12180685997009277;0.2722208499908447;0.3350231647491455;0.35755443572998047;0.3147416114807129
;teleport-assistance6_problem_55;0.12380337715148926;0.2531559467315674;0.6660647392272949;0.9678647518157959;0.5527422428131104
;teleport-assistance6_problem_56;0.11922311782836914;0.3872847557067871;0.40746116638183594;0.5300924777984619;0.3364994525909424
;teleport-assistance6_problem_57;0.11848616600036621;0.21320319175720215;0.578331708908081;0.3492588996887207;0.32811760902404785
;teleport-assistance6_problem_58;0.1253347396850586;0.21331572532653809;0.7362725734710693;0.32797765731811523;0.35022401809692383
;teleport-assistance6_problem_59;0.12931513786315918;0.6134686470031738;0.6413474082946777;1.0211143493652344;1.0116596221923828
;teleport-assistance6_problem_5;0.09328818321228027;0.13469791412353516;0.2458631992340088;0.2220592498779297;0.2438817024230957
;teleport-assistance6_problem_60;0.0959024429321289;0.2299966812133789;0.4802217483520508;0.5240933895111084;0.4058091640472412
;teleport-assistance6_problem_61;0.08188247680664062;0.11537647247314453;0.4538545608520508;0.37081241607666016;0.22654056549072266
;teleport-assistance6_problem_62;0.08489847183227539;0.2006549835205078;0.3418121337890625;0.6057932376861572;0.2679002285003662
;teleport-assistance6_problem_63;0.08164072036743164;0.15695953369140625;0.4505753517150879;0.25911879539489746;0.21224737167358398
;teleport-assistance6_problem_64;0.08864355087280273;0.16905426979064941;0.26762866973876953;0.6056642532348633;0.6190428733825684
;teleport-assistance6_problem_65;0.08755993843078613;0.16945576667785645;0.46381187438964844;0.2760937213897705;0.2563474178314209
;teleport-assistance6_problem_66;0.0901331901550293;0.3891308307647705;0.25185179710388184;0.513756513595581;0.22081542015075684
;teleport-assistance6_problem_67;0.08680319786071777;0.20930147171020508;0.41787266731262207;0.24230575561523438;0.23845243453979492
;teleport-assistance6_problem_68;0.07385134696960449;0.13584303855895996;0.38567137718200684;0.32032179832458496;0.20315837860107422
;teleport-assistance6_problem_69;0.07736063003540039;0.1446824073791504;0.4131600856781006;0.8151345252990723;0.8496274948120117
;teleport-assistance6_problem_6;0.08461999893188477;0.15007615089416504;0.25881266593933105;0.6682343482971191;0.5743703842163086
;teleport-assistance6_problem_70;0.08432126045227051;0.14021587371826172;0.2934079170227051;0.25324583053588867;0.23719167709350586
;teleport-assistance6_problem_71;0.0745234489440918;0.25835537910461426;1.8927075862884521;0.7881839275360107;0.24744534492492676
;teleport-assistance6_problem_72;0.08387160301208496;0.2144613265991211;0.48505687713623047;0.6403810977935791;0.45164060592651367
;teleport-assistance6_problem_73;0.08733034133911133;0.1361839771270752;0.40224719047546387;0.21762752532958984;0.2237694263458252
;teleport-assistance6_problem_74;0.09019851684570312;0.26221632957458496;0.5459887981414795;0.4030635356903076;0.3677186965942383
;teleport-assistance6_problem_75;0.08855557441711426;0.2208235263824463;0.26297760009765625;0.5235278606414795;0.3434724807739258
;teleport-assistance6_problem_76;0.07517218589782715;0.16721773147583008;0.3864161968231201;0.371826171875;0.20789313316345215
;teleport-assistance6_problem_77;0.0815577507019043;0.13762927055358887;0.42116737365722656;0.23369693756103516;0.22260308265686035
;teleport-assistance6_problem_78;0.09157109260559082;0.152449369430542;0.245086669921875;0.49993062019348145;0.4769928455352783
;teleport-assistance6_problem_79;0.12836027145385742;0.22284293174743652;0.27492737770080566;0.6833865642547607;0.5750031471252441
;teleport-assistance6_problem_7;0.09267210960388184;0.17844295501708984;0.45067453384399414;0.40880370140075684;0.32784128189086914
;teleport-assistance6_problem_80;0.08716011047363281;0.21880102157592773;0.4174175262451172;0.3763728141784668;0.3396759033203125
;teleport-assistance6_problem_81;0.15281295776367188;0.2787797451019287;0.7110843658447266;0.3932220935821533;0.3690335750579834
;teleport-assistance6_problem_82;0.12304162979125977;0.19233107566833496;0.5007109642028809;0.48892784118652344;0.2348160743713379
;teleport-assistance6_problem_83;0.12579059600830078;0.21288633346557617;0.585357666015625;0.6676466464996338;1.0123813152313232
;teleport-assistance6_problem_84;0.1463160514831543;0.5080971717834473;0.35288381576538086;0.6833817958831787;0.4237492084503174
;teleport-assistance6_problem_85;0.11100912094116211;0.29371047019958496;0.4714937210083008;0.8215885162353516;0.6217339038848877
;teleport-assistance6_problem_86;0.1291043758392334;0.34149622917175293;0.541043758392334;0.5911242961883545;0.8204050064086914
;teleport-assistance6_problem_87;0.1421201229095459;0.2176504135131836;0.3313171863555908;0.534456729888916;0.35375523567199707
;teleport-assistance6_problem_88;0.1207420825958252;0.3109862804412842;0.5110702514648438;0.772453784942627;0.8606746196746826
;teleport-assistance6_problem_89;0.09503960609436035;0.20646309852600098;0.5925180912017822;0.9449288845062256;1.088505744934082
;teleport-assistance6_problem_8;0.09684634208679199;0.16782569885253906;0.506934404373169;0.6182615756988525;0.27135539054870605
;teleport-assistance6_problem_90;0.09456610679626465;0.1530909538269043;0.44670581817626953;0.25051212310791016;0.24163556098937988
;teleport-assistance6_problem_91;0.10119843482971191;0.16110992431640625;0.45520472526550293;0.23826313018798828;0.2846393585205078
;teleport-assistance6_problem_92;0.12173843383789062;0.20341730117797852;0.6296112537384033;0.668898344039917;0.31842565536499023
;teleport-assistance6_problem_93;0.12015938758850098;0.3345327377319336;0.3551185131072998;0.7461845874786377;0.7030043601989746
;teleport-assistance6_problem_94;0.1271839141845703;0.37143659591674805;0.6780893802642822;0.9118313789367676;0.6265542507171631
;teleport-assistance6_problem_95;0.10354495048522949;0.21971702575683594;0.43749189376831055;0.7573451995849609;0.6942794322967529
;teleport-assistance6_problem_96;0.07944464683532715;0.11853814125061035;0.37145090103149414;0.30646443367004395;0.19488835334777832
;teleport-assistance6_problem_97;0.0792548656463623;0.2260439395904541;0.4382288455963135;0.30461692810058594;0.28844428062438965
;teleport-assistance6_problem_98;0.09012866020202637;0.24840998649597168;0.325791597366333;0.6285464763641357;0.49271321296691895
;teleport-assistance6_problem_99;0.11398696899414062;0.12689757347106934;0.22752070426940918;0.252577543258667;0.23616504669189453
;teleport-assistance6_problem_9;0.07448410987854004;0.20169496536254883;0.4279956817626953;0.276003360748291;0.1984868049621582
