domain;problem;time_without_assistance;minimum_time_can_be_obtained;LTRA;BOTAV2;BOTAV2-psi
;teleport-assistance7_problem_41;0.09521031379699707;0.13501906394958496;None;0.07521605491638184;0.07936811447143555
;teleport-assistance7_problem_42;0.09872698783874512;0.11789298057556152;0.0821230411529541;0.08077120780944824;None
;teleport-assistance7_problem_43;0.08742547035217285;0.14898157119750977;0.09127688407897949;0.09823727607727051;0.1259000301361084
;teleport-assistance7_problem_44;0.11255431175231934;0.16742420196533203;None;None;None
;teleport-assistance7_problem_45;0.12749195098876953;0.16678619384765625;None;0.11259031295776367;0.11444282531738281
;teleport-assistance7_problem_46;0.12733221054077148;0.1817760467529297;None;None;None
;teleport-assistance7_problem_47;0.13054418563842773;0.17316102981567383;None;None;None
;teleport-assistance7_problem_48;0.127166748046875;0.21257233619689941;None;None;None
;teleport-assistance7_problem_49;0.11472630500793457;0.10163021087646484;None;0.07269644737243652;0.08254075050354004
;teleport-assistance7_problem_4;0.09048676490783691;0.1516554355621338;None;None;None
;teleport-assistance7_problem_50;0.09779691696166992;0.13096904754638672;0.09410762786865234;0.0802609920501709;0.09557437896728516
;teleport-assistance7_problem_51;0.1110987663269043;0.16445589065551758;None;None;None
;teleport-assistance7_problem_52;0.07927513122558594;0.12729859352111816;None;None;None
;teleport-assistance7_problem_53;0.08901739120483398;0.11794638633728027;None;None;None
;teleport-assistance7_problem_54;0.09601497650146484;0.131072998046875;None;None;None
;teleport-assistance7_problem_55;0.12294149398803711;0.13271737098693848;None;None;None
;teleport-assistance7_problem_56;0.09727740287780762;0.14658761024475098;None;None;None
;teleport-assistance7_problem_57;0.08596444129943848;0.12929010391235352;None;None;None
;teleport-assistance7_problem_58;0.0915377140045166;0.14375948905944824;None;None;None
;teleport-assistance7_problem_59;0.08064484596252441;0.11112475395202637;0.07543492317199707;0.0838015079498291;0.08030986785888672
;teleport-assistance7_problem_5;0.0739891529083252;0.09975194931030273;None;0.08562254905700684;None
;teleport-assistance7_problem_60;0.07829475402832031;0.11757683753967285;None;None;None
